round,case_id,complexity,tier,tier_name,status,precision_diagnostica,apego_guias,completitud,utilidad_clinica,composite,errores_graves,alucinaciones
Matrix,1,simple,g26b_base_rag,Gemma4 26B MoE + RAG,success,5,2,2,2,2.75,"['No menciona pertuzumab como parte del esquema estándar para HER2+', 'No especifica el esquema THP o TCHP recomendado', 'Omite la evaluación de respuesta patológica completa (pCR) y su implicación terapéutica', 'No menciona T-DM1 como tratamiento para casos sin pCR']",[]
Matrix,1,simple,g31b_ft_norag,Gemma4 31B FT,success,4,1,1,1,1.75,"['Omisión de quimioterapia neoadyuvante en HER2+ estadio II', 'Dosis incorrectas de trastuzumab y pertuzumab', 'No incluye taxanos en el esquema', 'Propone mastectomía de entrada sin neoadyuvancia', 'No menciona evaluación de respuesta patológica completa']","['Trastuzumab 6 mg/kg semanal (debe ser cada 3 semanas después de carga)', 'Pertuzumab 1 mg/kg (las dosis son fijas: 840mg carga, 420mg mantenimiento)']"
Matrix,1,simple,g31b_base_rag,Gemma4 31B + RAG,success,4,2,2,2,2.5,"['No reconoce que la neoadyuvancia con doble bloqueo anti-HER2 es el estándar actual para HER2+ ≥T2', 'Sugiere que el tratamiento quirúrgico primario está indicado cuando debería ser después de neoadyuvancia', 'No menciona la estrategia de escalamiento con T-DM1 en caso de enfermedad residual']","['Afirma que el manejo quirúrgico primario está indicado en T2 citando CMCM 2025, cuando esto aplica específicamente para RH positivos, no para HER2+']"
Matrix,1,simple,g26b_base_norag,Gemma4 26B base,success,5,3,3,4,3.7,"['Propone cirugía como primer paso cuando el estándar actual es neoadyuvancia con anti-HER2 para tumores ≥2cm', 'No menciona T-DM1 como tratamiento obligatorio si no hay respuesta patológica completa']","[""Clasifica incorrectamente como 'Luminal B-like' cuando es HER2-enriched puro (RE/RP negativos)""]"
Matrix,1,simple,g26b_ft_rag,Gemma4 26B FT+RAG,success,4,1,1,1,1.75,"['Recomienda cirugía primaria en lugar de quimioterapia neoadyuvante para HER2+ estadio IIA', 'No menciona el esquema estándar de trastuzumab + pertuzumab + quimioterapia', 'Omite la evaluación de respuesta patológica completa y su impacto en el tratamiento adyuvante']","['Menciona que la densidad mamaria aumenta el riesgo 4.7 veces, lo cual no es relevante para el manejo del caso', ""Cita incorrectamente que 'según las guías NCCN, el manejo quirúrgico primario está indicado en tumores T1 o T2' cuando las guías actuales recomiendan neoadyuvancia para HER2+""]"
Matrix,1,simple,g31b_base_norag,Gemma4 31B base,success,5,5,5,5,5.0,[],[]
Matrix,1,simple,g31b_ft_rag,Gemma4 31B FT+RAG,success,4,1,2,1,2.0,"['No recomienda quimioterapia neoadyuvante como tratamiento estándar para HER2+ estadio IIA', ""Sugiere iniciar anti-HER2 'según respuesta' en lugar de neoadyuvancia upfront"", 'No menciona esquemas específicos THP o TCHP', 'No discute la evaluación de pCR ni el uso de T-DM1 adyuvante']","[""Afirma que '48 años está en el rango de 40-69 años de alto riesgo para este subtipo molecular' - las guías no establecen este rango específico para HER2+"", 'Cita incorrectamente guías de carcinoma ductal in situ del IMSS para un caso de carcinoma invasor']"
Matrix,2,complejo,g26b_ft_norag,Gemma4 26B MoE FT,success,5,3,2,2,3.05,[],['La incidencia de TNBC del 15-20% es correcta pero no está específicamente mencionada en las guías proporcionadas']
Matrix,2,complejo,g26b_base_rag,Gemma4 26B MoE + RAG,success,4,3,3,2,3.05,"['No especifica claramente que pembrolizumab está indicado específicamente para PD-L1 CPS ≥10', 'Sugiere esquemas de quimioterapia no estándar con pembrolizumab (paclitaxel/carboplatino no es una combinación aprobada)']","[""Menciona 'quimioterapia comúnmente basada en taxanos o derivados de platino' sin especificar los esquemas aprobados con pembrolizumab""]"
Matrix,2,complejo,g31b_ft_norag,Gemma4 31B FT,success,4,2,1,1,2.05,"['No especifica que la inmunoterapia debe combinarse con quimioterapia (error crítico - pembrolizumab NO se usa en monoterapia en primera línea)', 'Omite completamente el manejo de las metástasis óseas sintomáticas', 'No menciona opciones específicas de quimioterapia para combinar con pembrolizumab']","[""La referencia 'NCCN_Guidelines_-_Treatment_by_Cancer_Type_-_breast' aparece sin contexto específico ni página, sugiriendo una cita genérica no verificada""]"
Matrix,2,complejo,g31b_base_rag,Gemma4 31B + RAG,success,4,2,3,2,2.75,"['No especifica pembrolizumab como el agente anti-PD-1 aprobado para esta indicación', 'Sugiere posible uso de antraciclinas cuando la paciente ya las recibió en adyuvancia', 'No menciona los esquemas específicos de quimioterapia que se combinan con pembrolizumab']","[""Menciona 'anti-PD-L1' cuando pembrolizumab es anti-PD-1"", 'No hay evidencia en las guías proporcionadas para el intervalo de seguimiento de 8-12 semanas específicamente']"
Matrix,2,complejo,g26b_base_norag,Gemma4 26B base,success,5,3,4,4,3.95,"['Sugiere capecitabina con pembrolizumab como opción A, cuando esta combinación no está aprobada según KEYNOTE-355', 'Cita KEYNOTE-354 en lugar de KEYNOTE-355 como el estudio pivotal correcto']",['La combinación pembrolizumab + capecitabina no está respaldada por las guías actuales para CMTN metastásico']
Matrix,2,complejo,g26b_ft_rag,Gemma4 26B FT+RAG,success,4,2,2,2,2.5,"['Sugiere pembrolizumab como monoterapia cuando debe combinarse obligatoriamente con quimioterapia en primera línea', 'Usa CPS ≥1 como criterio cuando el punto de corte correcto es CPS ≥10 según KEYNOTE-355']","['Menciona CPS ≥1 como criterio para pembrolizumab, cuando el criterio aprobado es CPS ≥10']"
Matrix,2,complejo,g31b_base_norag,Gemma4 31B base,success,5,5,4,5,4.75,[],[]
Matrix,2,complejo,g31b_ft_rag,Gemma4 31B FT+RAG,success,3,1,1,1,1.5,"['No recomienda pembrolizumab + quimioterapia como primera línea en paciente con PD-L1 CPS 15 (≥10)', 'Ignora completamente el estatus PD-L1 positivo que cambia el manejo', 'No menciona el manejo de las metástasis óseas sintomáticas']",[]
Matrix,3,complejo,g26b_ft_norag,Gemma4 26B MoE FT,success,4,3,2,3,3.0,"['No establece osimertinib como el estándar de primera línea basado en FLAURA', 'Presenta erlotinib/gefitinib como alternativas equivalentes cuando son claramente inferiores', 'No menciona la contraindicación de usar pembrolizumab como primera línea en EGFR mutado']","['Referencias a CMCM 2025 sin relevancia para cáncer de pulmón', 'Cita ESMO 2017 cuando existen guías más actualizadas (2023)']"
Matrix,3,complejo,g26b_base_rag,Gemma4 26B MoE + RAG,success,4,4,3,3,3.55,[],"[""Cita 'ESMO Clinical Practice Guidelines for Malignant Pleural Mesothelioma/NSCLC (2024)' - las guías de mesotelioma son separadas de las de NSCLC"", ""Menciona 'Cáncer de Pulmón de Células No Pechanas' - término incorrecto, debe ser 'No Pequeñas'"", 'Referencias de PubMed genéricas sin citas específicas reales']"
Matrix,3,complejo,g31b_ft_norag,Gemma4 31B FT,success,4,2,2,2,2.5,['No advierte explícitamente que NO se debe usar inmunoterapia como primera línea en EGFR mutado a pesar del PD-L1 positivo'],[]
Matrix,3,complejo,g31b_base_rag,Gemma4 31B + RAG,success,4,2,2,2,2.5,"['No menciona osimertinib como estándar de primera línea', 'No especifica ningún TKI de EGFR por nombre', 'No incluye RM cerebral en evaluación inicial']",[]
Matrix,3,complejo,g26b_base_norag,Gemma4 26B base,success,5,5,4,5,4.75,[],"['Afatinib dosis de 250 mg/día es incorrecta - la dosis estándar es 40 mg/día', 'CMCM 2025 se refiere a Consenso de Cáncer de Mama, no es aplicable a cáncer de pulmón']"
Matrix,3,complejo,g26b_ft_rag,Gemma4 26B FT+RAG,success,3,1,2,1,1.75,"['No recomendar osimertinib como primera línea en EGFR mutado', 'Sugerir combinación TKI + inmunoterapia en primera línea sin evidencia', 'Recomendar TKIs de primera/segunda generación obsoletos como primera opción']","['Afirma que la combinación TKI + inmunoterapia es una consideración válida en primera línea para EGFR mutado, cuando está contraindicada']"
Matrix,3,complejo,g31b_base_norag,Gemma4 31B base,success,5,5,5,5,5.0,[],[]
Matrix,3,complejo,g31b_ft_rag,Gemma4 31B FT+RAG,success,3,1,2,2,1.95,"['Recomienda TKI de primera generación cuando osimertinib es el estándar de primera línea para EGFR mutado', 'No reconoce que en EGFR mutado la inmunoterapia NO es primera línea a pesar del PD-L1 positivo']",[]
Matrix,4,moderado,g26b_ft_norag,Gemma4 26B MoE FT,success,4,2,1,1,2.05,"['No menciona la irradiación craneal profiláctica (PCI), que es parte esencial del tratamiento estándar', 'No especifica el esquema de quimioterapia (cisplatino + etopósido)', 'No indica el número de ciclos de quimioterapia (4 ciclos)', 'No menciona el tiempo de inicio de la radioterapia concurrente (ciclos 1-2)']","['Cita el Consenso Mexicano de Cáncer de Mama 2025 para un caso de cáncer pulmonar, lo cual es inapropiado']"
Matrix,4,moderado,g26b_base_rag,Gemma4 26B MoE + RAG,success,4,1,2,2,2.2,"['No menciona el esquema de quimioterapia estándar (cisplatino-etopósido)', 'No menciona la irradiación craneal profiláctica (PCI), componente esencial del tratamiento', 'Sugiere considerar cirugía cuando raramente está indicada en SCLC', 'No especifica el timing temprano de la radioterapia concurrente (ciclos 1-2)']","['Cita guías de cáncer de mama (CMCM 2025) para el manejo de cáncer de pulmón', ""Menciona 'quimioterapia con radioterapia secuencial' como opción cuando el estándar es concurrente""]"
Matrix,4,moderado,g31b_ft_norag,Gemma4 31B FT,success,2,1,1,1,1.25,"[""Estadificación incorrecta: clasifica como 'T1-2 N0' cuando el paciente tiene masa de 5cm con adenopatías mediastinales (enfermedad limitada, no T1-2 N0)"", 'Omisión de radioterapia torácica concurrente (tratamiento estándar esencial en SCLC enfermedad limitada)', 'Omisión de irradiación craneal profiláctica', 'Esquema de etopósido incorrecto (debe ser días 1-3, no solo día 1)', 'No especifica cisplatino vs carboplatino ni dosis correcta de platino']","[""Clasificación de 'enfermedad de alto riesgo T1-2 N0' no existe en SCLC estándar"", 'La categorización presentada no corresponde a la clasificación estándar de SCLC (enfermedad limitada vs extensa)']"
Matrix,4,moderado,g31b_base_rag,Gemma4 31B + RAG,success,4,2,2,2,2.5,"['Sugiere irinotecan como opción de primera línea cuando es tratamiento de segunda línea', 'No menciona el esquema estándar cisplatino-etopósido', 'No especifica el timing crítico de RT concurrente temprana', 'No menciona durvalumab de consolidación']","['Afirma que irinotecan es tratamiento establecido para SCLC basándose solo en una ficha técnica, sin contexto de línea de tratamiento', ""Sugiere 'protocolo institucional' para irinotecan sin evidencia de que sea primera línea""]"
Matrix,4,moderado,g26b_base_norag,Gemma4 26B base,success,4,2,2,3,2.7,"['Recomienda radioterapia secuencial cuando debe ser concurrente desde ciclo 1-2', 'Omite completamente la irradiación craneal profiláctica (PCI)', 'No especifica 4 ciclos de quimioterapia como estándar', ""Sugiere 'inmuno-radioterapia' de consolidación que no es práctica estándar""]","[""Consolidación con 'Inmuno-radioterapia' no es estándar actual en CPCP limitado"", ""Menciona que 'se investigan esquemas de inmunoterapia post-RT' cuando durvalumab ya está aprobado para mantenimiento"", 'Sugiere dosis semanal de cisplatino 30-40 mg/m² para permitir RT más altas, lo cual no es práctica estándar']"
Matrix,4,moderado,g26b_ft_rag,Gemma4 26B FT+RAG,success,1,0,1,0,0.5,"['Recomendar radioterapia holocráneo como tratamiento primario para SCLC pulmonar', 'Omitir completamente la quimioterapia con cisplatino-etopósido', 'No mencionar radioterapia torácica concurrente', 'Confundir tratamiento de metástasis cerebrales con tratamiento de tumor primario', 'No recomendar irradiación craneal profiláctica post-tratamiento']","['Radioterapia focal en columna para dolor óseo sin evidencia de metástasis óseas', 'Interpretación incorrecta de guías IMSS aplicando tratamiento de metástasis cerebrales a tumor primario']"
Matrix,4,moderado,g31b_base_norag,Gemma4 31B base,success,5,3,3,3,3.5,"['Dosis de radioterapia torácica sugerida (45 Gy) está significativamente por debajo del estándar (60-66 Gy)', ""Afirma incorrectamente que la PCI 'ya no se recomienda de forma rutinaria' cuando es estándar en enfermedad limitada con respuesta"", 'No especifica el inicio temprano de RT concurrente (ciclos 1-2) que es crítico para los resultados']","['Menciona durvalumab como opción en enfermedad limitada cuando aún está en investigación', ""Incluye 'Consenso Mexicano de Cáncer de Mama y Pulmón 2025' que no existe como tal para cáncer de pulmón""]"
Matrix,4,moderado,g31b_ft_rag,Gemma4 31B FT+RAG,success,1,1,1,1,1.0,"[""Clasificación incorrecta como 'enfermedad de alto volumen de riesgo' en lugar de enfermedad limitada"", 'Recomendar WBRT (radioterapia cerebral total) como tratamiento primario en lugar de PCI después de respuesta', 'Omitir la radioterapia torácica concurrente que es parte esencial del tratamiento estándar', 'No especificar el número de ciclos de quimioterapia (4 ciclos)']","[""Concepto de 'enfermedad de alto volumen de riesgo' que no corresponde a la clasificación estándar de SCLC"", 'WBRT según el volumen de enfermedad - esto no es una indicación correcta para SCLC sin metástasis cerebrales']"
Matrix,5,simple,g26b_ft_norag,Gemma4 26B MoE FT,success,5,2,2,2,2.75,"['No menciona la evaluación de MSI/MMR que es mandatoria en cáncer de colon estadio III', 'No especifica la duración del tratamiento adyuvante (3 vs 6 meses)', 'No proporciona un plan de vigilancia oncológica']",[]
Matrix,5,simple,g26b_base_rag,Gemma4 26B MoE + RAG,success,5,2,2,3,2.95,[],"[""Menciona 'metástasis en ganglios linfosatómicos' que parece ser un error tipográfico"", ""Refiere 'neuropatía perifasta' en lugar de 'neuropatía periférica'""]"
Matrix,5,simple,g31b_ft_norag,Gemma4 31B FT,success,5,2,2,2,2.75,"['Incluir FOLFIRINOX como opción estándar en adyuvancia de colon', 'No especificar la duración del tratamiento adyuvante', 'No mencionar el estudio de MSI/MMR que es mandatorio en este contexto']",['FOLFIRINOX no es un régimen estándar aprobado para adyuvancia en cáncer de colon']
Matrix,5,simple,g31b_base_rag,Gemma4 31B + RAG,success,5,3,2,3,3.25,[],"[""Las referencias del NCI PDQ citadas son de 2004 cuando el candidato menciona que están 'Actualizadas', lo cual es engañoso ya que existen versiones más recientes""]"
Matrix,5,simple,g26b_base_norag,Gemma4 26B base,success,5,3,3,3,3.5,"['Dosis incorrecta de capecitabina: indica 2500mg/m²/día cuando debe ser 1000mg/m² BID (2000mg/m²/día total)', 'No solicita estudio de MSI/MMR que es mandatorio en estadio III según guías actuales']","[""Menciona 'CMCM (Consenso Mexicano de Cáncer de Mama/Gastrointestinal) 2025' que no existe como tal"", 'Esquema CAPOX con oxaliplatino 50mg/m² - la dosis estándar es 130mg/m² día 1']"
Matrix,5,simple,g26b_ft_rag,Gemma4 26B FT+RAG,success,4,1,2,1,2.0,"['No especifica esquemas de quimioterapia adyuvante estándar (CAPOX/FOLFOX)', 'No menciona duración de tratamiento según riesgo (3 vs 6 meses)', 'Omite la necesidad de evaluar MSI/MMR', 'No proporciona intervalos específicos de seguimiento']","['Cita guías de prevención y detección (colonoscopia) que no son relevantes para manejo adyuvante', 'Referencias a guías IMSS sobre colonoscopia virtual y enema baritado no aplicables al caso']"
Matrix,5,simple,g31b_base_norag,Gemma4 31B base,success,5,4,5,5,4.7,[],"['Estudios MOsCoViC - no es una referencia estándar para quimioterapia adyuvante en colon', 'NSABP C-08 - aunque existe, no es la referencia principal para demostrar beneficio del oxaliplatino', 'Consenso Mexicano de Cáncer de Mama y Gastrointestinal (CMCM) 2025 - fecha futura']"
Matrix,5,simple,g31b_ft_rag,Gemma4 31B FT+RAG,success,4,2,2,2,2.5,[],['Menciona FOLFOX4 específicamente cuando las guías actuales generalmente se refieren a FOLFOX sin especificar la variante']
Matrix,6,complejo,g26b_ft_norag,Gemma4 26B MoE FT,success,4,2,1,3,2.45,"['Sugiere incorrectamente que BRAF V600E limita la eficacia de inmunoterapia en MSI-H', 'No reconoce que MSI-H tiene prioridad absoluta sobre BRAF para decisión terapéutica', 'Plantea quimioterapia como alternativa válida cuando está demostrado que es inferior a inmunoterapia en MSI-H']","[""Afirma que 'la mutación BRAF V600E puede comprometer la eficacia de la inmunoterapia' sin evidencia que respalde esto en MSI-H""]"
Matrix,6,complejo,g26b_base_rag,Gemma4 26B MoE + RAG,success,4,3,2,2,2.8,"['No especifica que NO se debe usar quimioterapia convencional (FOLFOX/FOLFIRI) como primera línea en MSI-H', 'No menciona los esquemas específicos de inmunoterapia aprobados']","[""Afirma que 'no se requieren referencias adicionales' cuando existen estudios pivotales específicos como KEYNOTE-177 y CheckMate-8HW que deberían citarse""]"
Matrix,6,complejo,g31b_ft_norag,Gemma4 31B FT,success,3,1,1,1,1.5,"['Recomienda nivolumab + dabrafenib/trametinib, combinación no aprobada para CRC MSI-H', 'No reconoce que la inmunoterapia sola es el estándar para MSI-H/dMMR en primera línea', 'Omite pembrolizumab y nivolumab/ipilimumab como opciones estándar basadas en KEYNOTE-177 y CheckMate-8HW']","['Nivolumab + dabrafenib/trametinib como combinación de elección para CRC MSI-H/BRAF V600E', 'Referencias genéricas a guías sin contenido específico real']"
Matrix,6,complejo,g31b_base_rag,Gemma4 31B + RAG,success,4,2,2,2,2.5,"['No especifica pembrolizumab o nivolumab + ipilimumab como opciones de primera línea', 'No advierte contra el uso de quimioterapia citotóxica en primera línea para MSI-H', 'Sugiere evaluar HIPEC en presencia de enfermedad hepática bilobare irresecable']","['Menciona que MSI-H somático ocurre en 19% de casos colorrectales (el dato correcto es ~15% y no es relevante para este caso específico)', 'Sugiere cirugía citorreductora + HIPEC sin evidencia de beneficio en este contexto clínico']"
Matrix,6,complejo,g26b_base_norag,Gemma4 26B base,success,5,3,4,4,3.95,"['Sugiere FOLFOX + pembrolizumab como alternativa válida sin evidencia en guías para MSI-H', 'No menciona que MSI-H tiene prioridad absoluta sobre BRAF V600E para decisión terapéutica']","['FOLFOX combinado con pembrolizumab no es un esquema respaldado por guías actuales para MSI-H', 'Afirma que BRAF V600E presenta resistencia relativa a inmunoterapia en MSI-H sin evidencia clara']"
Matrix,6,complejo,g26b_ft_rag,Gemma4 26B FT+RAG,success,3,2,1,2,2.0,"['No especifica pembrolizumab o nivolumab+ipilimumab como opciones concretas', 'No menciona la contraindicación de quimioterapia como primera línea en MSI-H', 'Omite la necesidad obligatoria de consejería genética', 'No reconoce que MSI-H tiene prioridad sobre BRAF para decisión terapéutica']",['Menciona el ensayo ARCAD sin contexto apropiado - este estudio analiza pronóstico pero no define el tratamiento de primera línea en MSI-H']
Matrix,6,complejo,g31b_base_norag,Gemma4 31B base,success,5,5,4,5,4.75,[],"[""Referencia a 'Consenso Mexicano de Cáncer de Mama y Gastrointestinal (CMCM), 2025' - este documento específico no aparece en las guías proporcionadas""]"
Matrix,6,complejo,g31b_ft_rag,Gemma4 31B FT+RAG,success,3,1,1,1,1.5,"['Recomienda combinación de vemurafenib + inmunoterapia que no está aprobada ni recomendada por NCCN para primera línea', 'No reconoce que en MSI-H la inmunoterapia sola es el estándar de primera línea independientemente del estado BRAF', 'Omite completamente pembrolizumab monoterapia o nivolumab/ipilimumab como opciones estándar basadas en estudios fase III']","['Afirma que NCCN recomienda vemurafenib + inmunoterapia para MSI-H/BRAF V600E, lo cual es falso', 'La recomendación citada no existe en las guías NCCN actuales']"
Matrix,7,simple,g26b_ft_norag,Gemma4 26B MoE FT,success,2,1,2,2,1.7,"['No clasifica correctamente como riesgo intermedio favorable', 'Recomienda ADT de 6 meses con braquiterapia cuando no es mandatoria en intermedio favorable', 'Incluye HIFU como opción estándar cuando no está avalado por guías principales']","['HIFU como opción estándar para riesgo intermedio', 'Braquiterapia HDR requiere ADT por 6 meses (no es mandatorio en favorable)', 'No menciona que vigilancia activa es opción válida en intermedio favorable']"
Matrix,7,simple,g26b_base_rag,Gemma4 26B MoE + RAG,success,3,2,2,3,2.45,"['No reconoce que la vigilancia activa es una opción válida en riesgo intermedio favorable según guías actuales', 'Sugiere incorrectamente que el patrón 4 contraindica la vigilancia activa en riesgo intermedio favorable']","[""Menciona 'Radioterapia con Ligando de Andrógenos' cuando debería decir 'deprivación androgénica'"", 'Cita guías ESMO 2024 y consensos IMSS 2024 que no existen en las referencias proporcionadas']"
Matrix,7,simple,g31b_ft_norag,Gemma4 31B FT,success,2,2,2,2,2.0,"['No identifica el caso como riesgo intermedio favorable', ""Describe incorrectamente Gleason 3+4 como 'tumor de bajo grado'"", 'No especifica que ADT es opcional en riesgo intermedio favorable con RT', 'Menciona fertilidad como consideración en paciente de 63 años']","[""Cita 'Consenso Cancer Mama Mexico 2025' para un caso de próstata"", 'Referencias a guías IMSS_-_México_-_270GER que no corresponden al caso']"
Matrix,7,simple,g31b_base_rag,Gemma4 31B + RAG,success,3,2,2,2,2.25,"['No clasifica correctamente como riesgo intermedio favorable', 'No menciona la opción válida de vigilancia activa para riesgo intermedio favorable según guías actuales', 'No especifica duración de ADT ni menciona que es opcional en intermedio favorable']","[""Menciona 'ISLL' como sistema de gradación sin explicarlo adecuadamente ni verificar si está en las guías proporcionadas""]"
Matrix,7,simple,g26b_base_norag,Gemma4 26B base,success,4,3,3,4,3.45,"[""Clasificación incorrecta como 'intermedio-bajo' en lugar de 'intermedio favorable'"", 'No reconoce la vigilancia activa como opción válida en riesgo intermedio favorable según guías actuales', ""Error al afirmar 'APE > 10' cuando el paciente tiene APE de 8.5 ng/mL""]","[""Menciona 'APE > 10' cuando el valor real es 8.5 ng/mL"", ""Referencia a 'CMCM: Consenso Mexicano de Cáncer de Mama/Próstata' que no existe en las guías proporcionadas""]"
Matrix,7,simple,g26b_ft_rag,Gemma4 26B FT+RAG,success,2,1,1,1,1.25,"['No clasificar como riesgo intermedio favorable pese a cumplir criterios', 'No mencionar que vigilancia activa es opción válida en intermedio favorable', 'No especificar duración de ADT ni criterios para su uso']",['Menciona biopsia por fusión como recomendación cuando el paciente ya tiene diagnóstico confirmado']
Matrix,7,simple,g31b_base_norag,Gemma4 31B base,success,5,4,4,5,4.45,[],"[""Menciona 'Consenso Mexicano de Cáncer de Mama y Próstata (CMCM), actualización 2025' - el consenso proporcionado es solo de cáncer de mama, no incluye próstata""]"
Matrix,7,simple,g31b_ft_rag,Gemma4 31B FT+RAG,success,1,1,1,0,0.8,"[""Clasificación incorrecta como 'bajo riesgo' en lugar de 'riesgo intermedio favorable'"", 'No menciona prostatectomía radical como opción estándar', 'No discute el papel de la terapia de deprivación androgénica con radioterapia', 'Interpretación incorrecta de las guías NCCN sobre Gleason 3+4=7']","['NCCN 2024 clasifica Gleason 3+4=7 como bajo riesgo (falso, es riesgo intermedio)', 'Cita el Consenso de Cáncer de Mama México para un caso de próstata']"
Matrix,8,moderado,g26b_ft_norag,Gemma4 26B MoE FT,success,4,2,2,3,2.7,"['No menciona pembrolizumab concurrente y adyuvante, ahora estándar según KEYNOTE-A18', 'No especifica que la cirugía radical NO está indicada como tratamiento primario en estadio IIIC1', 'Cita guías de cáncer de mama (CMCM 2025) para un caso de cáncer cervical']","['CMCM 2025 (Consenso Mexicano de Cáncer de Mama) citado para cáncer cervical', 'Referencia a guías ESMO de cáncer endometrial en lugar de cervical']"
Matrix,8,moderado,g26b_base_rag,Gemma4 26B MoE + RAG,success,5,3,2,3,3.25,"['No menciona pembrolizumab como parte del tratamiento estándar actual según KEYNOTE-A18', 'Sugiere cirugía de rescate post-QRT cuando no es el estándar en estadio IIIC1']",['Menciona radioterapia paraaórtica como parte del campo inicial sin justificación clara (solo se requiere campo pélvico según el caso)']
Matrix,8,moderado,g31b_ft_norag,Gemma4 31B FT,success,4,1,1,1,1.75,"['No especifica que la quimiorradioterapia concurrente es el estándar, sugiriendo que RT sola es opción válida', 'Omite completamente la braquiterapia, componente esencial del tratamiento curativo', 'No menciona cisplatino como el agente quimioterapéutico estándar', 'No incluye pembrolizumab según nueva evidencia KEYNOTE-A18']","[""Menciona 'Consenso Mexicano de Cáncer de Mama 2025' para un caso de cáncer cervical"", 'Referencias a guías CMCM 2025 que no son aplicables al cáncer cervical']"
Matrix,8,moderado,g31b_base_rag,Gemma4 31B + RAG,success,5,2,2,3,2.95,"['No menciona pembrolizumab, que es ahora parte del estándar de tratamiento según KEYNOTE-A18', 'No especifica la dosis de cisplatino semanal (40 mg/m²)', 'No evalúa función renal antes de cisplatino, crítico en enfermedad con riesgo de hidronefrosis']",[]
Matrix,8,moderado,g26b_base_norag,Gemma4 26B base,success,5,2,3,3,3.2,"['No menciona pembrolizumab concurrente y adyuvante, que es parte del nuevo estándar de tratamiento según KEYNOTE-A18', 'No enfatiza que la braquiterapia es un componente esencial que no debe omitirse bajo ninguna circunstancia']","['Menciona capecitabina o paclitaxel como alternativas a cisplatino sin respaldo específico de guías para este contexto', 'Sugiere cirugía de rescate tras respuesta completa a QRT sin evidencia de guías que respalden esta práctica en estadio IIIC1']"
Matrix,8,moderado,g26b_ft_rag,Gemma4 26B FT+RAG,success,4,1,1,2,1.95,"['No menciona quimioradioterapia concurrente con cisplatino como tratamiento estándar', 'Sugiere considerar cirugía para estadio IIIC1, lo cual está contraindicado', 'No menciona pembrolizumab concurrente y adyuvante según KEYNOTE-A18', 'Usa guías de 2011 sin actualización a estándares actuales']","['Menciona radioterapia a ganglios paraórticos sin evidencia de enfermedad en esa región', 'Cita IMSS 333GER del año 2000 para un caso actual']"
Matrix,8,moderado,g31b_base_norag,Gemma4 31B base,success,5,3,4,4,3.95,['Omisión del pembrolizumab concurrente y adyuvante que es ahora estándar de tratamiento según KEYNOTE-A18'],"[""Menciona 'Consenso Mexicano de Cáncer de Mama y Ginecológico (CMCM 2025)' que no existe o no es aplicable""]"
Matrix,8,moderado,g31b_ft_rag,Gemma4 31B FT+RAG,success,4,1,1,1,1.75,"['No recomendar quimioradioterapia concurrente con cisplatino como tratamiento estándar mandatorio', ""Sugerir que la quimioterapia es opcional ('con o sin') en estadio IIIC1"", 'Omitir completamente la braquiterapia, componente esencial del tratamiento', 'No mencionar pembrolizumab según evidencia actual KEYNOTE-A18']","[""Afirmar que el tratamiento depende de 'extensión tumoral y estado ganglionar' cuando ya está establecido que es IIIC1 con tratamiento estándar definido""]"
Matrix,9,moderado,g26b_ft_norag,Gemma4 26B MoE FT,success,5,2,3,3,3.2,"['Recomienda nivolumab en lugar de pembrolizumab (error crítico en la selección del anti-PD-1)', 'No menciona el estudio KEYNOTE-811 que establece el nuevo estándar de tratamiento', 'Cita guía de cáncer de mama (CMCM) que no es relevante para cáncer gástrico']","['Referencia a Consenso Mexicano de Cáncer de Mama (CMCM 2025) para un caso de cáncer gástrico', ""Sugiere 'quimioterapia + nivolámono' como alternativa, lo cual no es una opción estándar""]"
Matrix,9,moderado,g26b_base_rag,Gemma4 26B MoE + RAG,success,4,2,2,2,2.5,"['No recomienda triplete (trastuzumab + QT + pembrolizumab) que es el estándar actual para HER2+ con CPS ≥1', 'Sugiere considerar anti-PD1 solo en progresión cuando debe ser de primera línea', 'Usa guías obsoletas (2006) para justificar decisiones en 2024']","[""Afirma que 'la estrategia con anti-HER2 suele ser la prioridad' sobre PD-L1, cuando actualmente se usa terapia combinada"", ""Menciona 'protocolos de investigación' para anti-PD1 cuando ya es estándar aprobado""]"
Matrix,9,moderado,g31b_ft_norag,Gemma4 31B FT,success,4,1,2,1,2.0,"['Omisión de quimioterapia base (CAPOX/FOLFOX) - el trastuzumab nunca se usa solo en cáncer gástrico', 'Uso de pertuzumab que NO está aprobado para cáncer gástrico', 'No incluir pembrolizumab cuando el CPS ≥1 lo indica según KEYNOTE-811', 'Dosis incorrectas de trastuzumab (debe ser 8 mg/kg carga, luego 6 mg/kg)', ""Interpretación errónea del PD-L1 CPS 8 como 'baja expresión'""]","['Pertuzumab con dosis de 1 mg/kg para cáncer gástrico - no existe esta indicación', 'Trastuzumab 4 mg/kg como dosis estándar - dosis incorrecta', 'Seguimiento clínico cada 2-3 semanas - no respaldado por guías']"
